2024/07/08 18:40:04 [warn] 273#273: *2892 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/51/0000000514 while reading upstream, client: 197.210.28.78, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/WIIHGP5G-53S2SJXP.js?v=f61ff03b HTTP/1.1", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/WIIHGP5G-53S2SJXP.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "http://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-query-devtools.js?v=3f7728b3"
2024/07/08 18:55:15 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/51/0000000517 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 18:55:16 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/51/0000000518 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 18:55:16 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/51/0000000519 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=55905f64"
2024/07/08 18:55:16 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/52/0000000520 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-query.js?v=25c7794d"
2024/07/08 18:55:16 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/52/0000000521 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-router.js?v=ef8a64ed"
2024/07/08 18:55:16 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/52/0000000522 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react-dom_client.js?v=a12a0af7"
2024/07/08 18:55:17 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/52/0000000523 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-hook-form.js?v=fd8f480e HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-hook-form.js?v=fd8f480e", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/reset-password.tsx"
2024/07/08 18:55:17 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/52/0000000524 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/login.tsx"
2024/07/08 18:55:17 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/52/0000000525 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/zod.js?v=429f2060 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/zod.js?v=429f2060", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/_layout/items.tsx"
2024/07/08 18:55:17 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/52/0000000526 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/08 18:55:17 [warn] 303#303: *3288 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/52/0000000527 while reading upstream, client: 34.123.170.104, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 18:55:30 [warn] 321#321: *3382 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/52/0000000528 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/52/0000000529 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/53/0000000530 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-router.js?v=ef8a64ed"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/53/0000000531 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-router.js?v=ef8a64ed"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/53/0000000532 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react-dom_client.js?v=a12a0af7"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/53/0000000533 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-query.js?v=25c7794d"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/53/0000000534 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-hook-form.js?v=fd8f480e HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-hook-form.js?v=fd8f480e", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/reset-password.tsx"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/53/0000000535 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/login.tsx"
2024/07/08 18:55:31 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/53/0000000536 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/zod.js?v=429f2060 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/zod.js?v=429f2060", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/_layout/items.tsx"
2024/07/08 18:55:33 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/53/0000000537 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/08 18:55:34 [warn] 333#333: *3388 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/53/0000000538 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 18:55:58 [warn] 339#339: *3559 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/53/0000000539 while reading upstream, client: 205.169.39.240, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/WIIHGP5G-53S2SJXP.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/WIIHGP5G-53S2SJXP.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/login"
2024/07/08 18:56:12 [warn] 363#363: *3661 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/54/0000000540 while reading upstream, client: 46.232.208.229, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 18:56:12 [warn] 363#363: *3661 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/54/0000000541 while reading upstream, client: 46.232.208.229, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 18:56:13 [warn] 363#363: *3661 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/54/0000000542 while reading upstream, client: 46.232.208.229, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/08 18:56:13 [warn] 363#363: *3681 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/54/0000000543 while reading upstream, client: 152.39.242.115, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 18:56:13 [warn] 363#363: *3681 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/54/0000000544 while reading upstream, client: 152.39.242.115, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 19:13:03 [warn] 363#363: *4494 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/55/0000000554 while reading upstream, client: 205.169.39.16, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 19:13:03 [warn] 363#363: *4494 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/55/0000000555 while reading upstream, client: 205.169.39.16, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 19:13:04 [warn] 363#363: *4494 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/55/0000000556 while reading upstream, client: 205.169.39.16, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react-dom_client.js?v=a12a0af7"
2024/07/08 19:13:04 [warn] 363#363: *4494 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/55/0000000557 while reading upstream, client: 205.169.39.16, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1"
2024/07/08 19:13:05 [warn] 363#363: *4494 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/55/0000000558 while reading upstream, client: 205.169.39.16, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/08 19:13:06 [warn] 363#363: *4494 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/55/0000000559 while reading upstream, client: 205.169.39.16, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 19:28:59 [warn] 363#363: *4900 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/56/0000000564 while reading upstream, client: 173.252.127.4, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 19:29:00 [warn] 363#363: *4898 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/56/0000000565 while reading upstream, client: 173.252.127.13, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1"
2024/07/08 19:29:00 [warn] 363#363: *4916 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/56/0000000566 while reading upstream, client: 173.252.127.113, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1"
2024/07/08 19:29:03 [warn] 363#363: *4964 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/56/0000000567 while reading upstream, client: 173.252.127.18, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/08 19:29:04 [warn] 363#363: *4963 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/56/0000000568 while reading upstream, client: 173.252.127.3, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 19:29:08 [warn] 363#363: *4989 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/56/0000000569 while reading upstream, client: 173.252.127.20, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/WIIHGP5G-53S2SJXP.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/WIIHGP5G-53S2SJXP.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-query-devtools.js?v=3f7728b3"
2024/07/08 19:30:31 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/57/0000000570 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/login"
2024/07/08 19:30:34 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/57/0000000571 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/08 19:30:34 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/57/0000000572 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=55905f64"
2024/07/08 19:30:37 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/57/0000000573 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-query.js?v=25c7794d"
